example_id,gold_intent,query,rank,similarity,historical_case_id,historical_customer_message,historical_amazon_response
178,order_cancellation_modification,@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,5,0.8453842401504517,1102829,"@AmazonHelp @AmazonHelp @115850 since there wasn't any positive response for your side since 2 days, Ive finally requested to cancel the prime",@349046 We've received your details and shall reach out to you with an update soon. ^GS
179,other_unclear,@AmazonHelp No correspondence received whatsoever,1,0.9207852482795715,1397302,@AmazonHelp You have done correspondence where,"@325658 We have responded to your registered email address. Please check and reply to the same. 

Akash | Amazon Customer Service"
179,other_unclear,@AmazonHelp No correspondence received whatsoever,2,0.8840905427932739,191640,"@AmazonHelp There is no correspondence from your side via email, I have checked my emails.","@161042 Please check the spam folder. If you haven't received any, please share your details and we'll get back to you. ^HD"
179,other_unclear,@AmazonHelp No correspondence received whatsoever,3,0.86701899766922,18911,@AmazonHelp Where you send correspondence ?? I did not get any correspondence.,"@120227 It has been sent to your registered email address, please check and revert. ^HN"
179,other_unclear,@AmazonHelp No correspondence received whatsoever,4,0.8436450958251953,360719,@AmazonHelp Not received anything,"@201415 That's odd, Paul. If you haven't received a correspondence, please share your details again and we'll get back to you. ^HD"
179,other_unclear,@AmazonHelp No correspondence received whatsoever,5,0.8352012634277344,2460811,"@AmazonHelp Did. Again. Waiting for your ""correspondence"" to reach me.","@679782 Thank you for confirming. If you've shared the details, we'll look into it and get back to you soon. ^MO"
180,technical_product_issue,@AmazonHelp I couldn't even view music from the app but it seems it have corrected itself. Thank you,1,0.7477203011512756,1558691,@AmazonHelp I tried logging into the music app and it took me through the reset process,"@481729 Hi Mel. If you get in touch: https://t.co/JzP7hlA23B, we'll be happy to look into this with you. ^DC"
180,technical_product_issue,@AmazonHelp I couldn't even view music from the app but it seems it have corrected itself. Thank you,2,0.7167978286743164,1601864,"The amazon app isn’t working properly, but I guess it’s okay https://t.co/PnHt5S7GgB","@491715 Oh no! I'm sorry for the app trouble. Have you tried to uninstall and reinstall it, or clear the cache and date? ^DW"
180,technical_product_issue,@AmazonHelp I couldn't even view music from the app but it seems it have corrected itself. Thank you,3,0.7140379548072815,2580520,@AmazonHelp I've got Amazon Prime in Canada but Amazon music app (Android) won't recognize it - help?,@731406 I'm sorry for the trouble while using the app. Have you tried reinstalling it? I also recommend logging out and back in to the app to ensure you're using the correct account. ^RA
180,technical_product_issue,@AmazonHelp I couldn't even view music from the app but it seems it have corrected itself. Thank you,4,0.703988254070282,2289559,@115821 when u going to fix Amazon Music App for Android? App shuts off and some music loading time is just pending ...Fix it!!!,"@665146 We just were wondering, whether the re-installation was helpful? Regards ^UK"
180,technical_product_issue,@AmazonHelp I couldn't even view music from the app but it seems it have corrected itself. Thank you,5,0.7033193707466125,954127,-but since I don't have the Amazon music app I can't access it. It hasn't came up pending on the card yet but confirmed to on Amazon,@346396 I'm sorry for the trouble! You can view how to get the Amazon Music application here: https://t.co/1mSs8bZQbl ^KP
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",1,0.820250391960144,1313047,@AmazonHelp Filled that form so waiting for your response,@426783 Thanks for the heads up. We'll look into it and get back to you at the earliest. ^MO
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",2,0.8194539546966553,834149,"@AmazonHelp  still no body contacted despite filling sent form with orders no. 
Shame on you @115823",@318648 That's really strange. Let us help you our here. Please drop your details once again here: (1/2) ^VM
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",3,0.81817626953125,619267,"@AmazonHelp Still product is not delivered , waiting from 3 days . Informed about same at above mentioned address but no solution",@144977 Sorry to learn your order has not been delivered yet. I'd like to take a closer look into this. Please share your details here : https://t.co/GIJyeYqKE0 and we'll reach out to you soon. ^AS
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",4,0.8048971891403198,550570,@AmazonHelp And still waiting despite it saying 12 hours response time and filling it in 20hrs ago. From bad to worse. @118373,"@248256 Hi, I can confirm we have received your details and will contact you shortly.^BZ"
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",5,0.8046261072158813,748748,@AmazonHelp Have been waiting for past 3 days..have sent countless mails..have spoken to customer care more than 10times.. hating amazon more n more,"@298990 As you've shared your details, we'll work on it and get back to you.^HN"
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",1,0.7783318758010864,80622,".@AmazonHelp You say you ""extended my extended"". I don't know what that means or how it helps me. Do I have to return the items that I did not get? Will my packages still get carried by AMZL? All I have is hassle and all you did was send me a nonsense sentence and that you care.","@133889 Hello, I am sorry to see that you have been having these issues. Without going into personal account info can you tell us more about this please? ^HS"
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",2,0.7334983944892883,773505,@AmazonHelp Sent along the conversation where the rep stated the extension. And credit. To which neither have been resolved. Expected better,@304771 I'd like to have a member of our team investigate this for you. Please send your details here: https://t.co/pm5YbpPpA3 ^GM
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",3,0.6603099703788757,236211,@AmazonHelp Your option menu doesn't cover this contingency without telling me it will charge me for a non-delivered item *again* if I dont send it back,@172254 Were you able to contact us directly? What exactly was advised? ^PK
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",4,0.6576103568077087,2350857,@AmazonHelp I have been charged twice for an item I bought from amazon.es can I have my money back?,@679465 Hi Luis! We recommend you to verify this information: https://t.co/YBx84bjI42 ^HC
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",5,0.6568427085876465,2905165,"@AmazonHelp I returned an item, was refunded the money and now I get a notice saying I was charged and the item was not returned?? What's happening??",@804514 Oh no! We'd like to take a look at this with you. Please reach us via phone or chat here: https://t.co/hApLpMlfHN ^KP
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",1,0.7212578058242798,197647,@AmazonHelp My email is __email__ but it has another account,"@162488 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",2,0.7125259637832642,1526880,"@AmazonHelp I would except for the whole ""someone changed my email so I  can't access my account "" thing. If I can't sign in I can't fix it?",@474138 Please use this link instead to contact us directly by phone or chat for further assistance: https://t.co/jzvkhdlrK5 ^FJ
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",3,0.7042603492736816,1172493,@AmazonHelp my email was changed on my account without my permission and I am unable to log into my account to change the email back. HELP!,"@395784 We're here to help! Please, reach out here so that we may assist: https://t.co/YFUfi0ngCU ^JE"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",4,0.7041689157485962,1439089,@AmazonHelp I had raised a ticket for merging my Amazon account and author page. Is it possible?,"@152508 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",5,0.7003453969955444,452014,@AmazonHelp Is there an alternative way to do this? Like with a household acct? If so can I convert my acct to that?  Or do I have to close my existing acct to open a new one w the same email? I’m a prime member w amazon credit card so everything is linked up,"@222207 Linking a second account with an Amazon Household would be a good way to share your Prime benefits while still having to separate ""Your Orders"" pages: https://t.co/6NkYBlJy3l ^JR"
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,1,0.5766586065292358,1356271,@AmazonHelp Could you give me a link for the iOS App? I can't seem to find it. https://t.co/IBBuamfBx5,@436238 The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30. ^HD
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,2,0.5674497485160828,1082936,@AmazonHelp I've tried on your app and also on safari but on a iPhone,@142724 Oh no! Have you tried logging out of the app and then logging back in to see if it fixes the problem? Let us know! ^TG
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,3,0.5600600242614746,1143152,@AmazonHelp My mobile is 9714699442. I have also send feedback on yr app.,@298979 I understand your concern. Did you share your details using the link provided earlier ? Please don't provide your 1/2 ^MK
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,4,0.5380908846855164,225336,@AmazonHelp I’m using the app on iOS signed in to the US store,"@169831 Hi, you can use the Safari browser to download Kindle books on iOS. You can find more info here: https://t.co/mEJLmGI4ny. ^JJ"
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,5,0.5377919673919678,1335052,@AmazonHelp Application iPhone.,"@431431 Rencontrez-vous un souci avec l'envoi du chèque cadeau via l'application je vous prie ? 
^KE"
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,1,0.7231771349906921,2767512,@AmazonHelp 公式さんリプライありがとうございます🙇🏻‍♀️ 注文商品の発売日まであと8日なのでまだメール来てないのが不安だったのですがもう少し待ってみようと思います。わざわざありがとうございました！,"@773889 リプライいただきありがとうございます！ご心配をおかけいたしますが、支払い番号の発行まで今しばらくお待ちいただければと存じます。
ご不明なことがあれば、いつでもご遠慮なくお声がけくださいませ😀 HM"
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,2,0.7147831916809082,2886545,"@AmazonHelp いつもお世話になっています！
明日も本が到着予定なので開けられちゃいそうですｗ","@800543 こちらこそ、いつもAmazonをご愛顧いただき、ありがとうございますm(*-ω-)m
明日の開封の闘いは、勝利を期待しております！ RI"
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,3,0.7119379639625549,1427422,@AmazonHelp 状況にもよるとはおもいますがだいたいどのくらいで発送されるのでしょうか？,@416297 重ねてのご案内となり恐縮ですが、ご案内しているお届け予定日内のお届けできるように発送処理を行いますためお待ちいただきますようお願いいたします。SK
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,4,0.7114821076393127,1557229,@AmazonHelp 全てが解決しました。楽天さんで買った荷物がAmazonから発送された形になったみたいです。カスタマーサービスで配達中止をお願いしたのですがそれを撤回してもらいたく電話ご連絡しようと思いましたが繋がらずメールで報告しました。お騒がせし申し訳ありません。,"@481375 さようでございましたか。大変お手数をおかけいたしました。
カスタマーサービスからのご連絡をお待ちいただければと思います。
これからもご不明点などがございましたらご遠慮なくお知らせください。　MH"
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,5,0.7098656296730042,1213298,@AmazonHelp 御丁寧にありがとございます。無事発送されました、,"@404776 無事に発送されたとのこと、安心しました。
これからもお気づきの点、ご不明点などがございましたらご遠慮なくお知らせください。MH"
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",1,0.853623628616333,1762364,@AmazonHelp A seller,@530269 Understood! Have you reached out to the seller for available options? You can do so here: https://t.co/fOc9r9TqBi ^VB
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",2,0.853623628616333,1239547,@AmazonHelp A seller,@410745 Have you had a chance to look into our A-to-z Guarantee: https://t.co/NnhlWHjKZw? ^DO
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",3,0.8430637121200562,814259,@AmazonHelp I did a mistake buying from amazon,"@313942 I understand your concern, Sandeep. Could you confirm if you've shared your details in the link provided earlier? ^HD"
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",4,0.8371047973632812,2976512,@AmazonHelp 3rd party seller...,"@820894 Hey there! Have you reached out to the third-party seller in regard to this occurrence: https://t.co/Sc21w3w6cC? If so, what options or insight did they provide? We'd like to know. ^GM"
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",5,0.8335062265396118,738377,@AmazonHelp 3rd party seller,"@296603 We'd like to check this and assist. Have you tried reporting this to us, here: https://t.co/vlvfJr4nN9? ^YP"
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,1,0.8193762302398682,2954441,"@115830  How do I contact Amazon about an order. All options send me to the seller, don’t need to talk to them?",@158069 I'm sorry for the troubles. You can reach out to us via phone or chat here: https://t.co/JzP7hlA23B. ^AL
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,2,0.757306694984436,1357182,"@115830 I placed an order and it's never arrived... I have contacted the seller and heard nothing back. What do I need to do,","@436423 Hey, thanks for reaching out to us! Can you tell us what the shipping say here: https://t.co/aaDyEz1VgE We're here to help! ^LS"
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,3,0.7551488876342773,1532124,@117795 hi I’m trying to call or contact you about orders we have placed but haven’t arrived but can’t find a number to call.,"@475244 Hey there, Mathew! Contact us here: https://t.co/JzP7hlA23B ^CN"
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,4,0.7547187805175781,1850649,"@115821 hiya, two of my orders haven't turned up I've had no reply contacting the sellers. Can you advise the next step? Cheers",@318280 Hi there! I'm so sorry you haven't received your orders! When did you e-mail the sellers? ^WJ
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,5,0.7515602707862854,725538,@115830 please can someone contact me so I can do you my order number! So upset that you've messed this up,"@293790 Thanks for reaching out. Once we have a delivery date available, we'll e-mail you with the update. 1/2"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",1,0.8047006726264954,2667327,@AmazonHelp I’ve already done that but thanks to your poor services and policies in india. My issue doesn’t seem to get resolved anytime soon. @115850. Customer service sucks.,@751419 I'm sorry about the hassle regarding return. Please drop in your details here: https://t.co/GIJyeYqKE0. We’ll sort this for you. ^SB
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",2,0.7825343012809753,2600894,@115850 can I have an email address for amazon India as nobody attends to their helpline,"@557564 You can reach out to our support team via phone, chat or email using the link here: https://t.co/R3EfhzgU8B. ^PS"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",3,0.780592679977417,240141,"@AmazonHelp Unfortunately, there is no positive response as yet. I have sent a final email to you before escalating to Amazon india management.","@173036 I do get your concern. Rest assured, once we receive your revert we'll work on it and get back to you. ^MM"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",4,0.7759969830513,73538,@AmazonHelp @115850  am yet to hear back from Amazon India or receive a acknowledgement over mail. Slightly more prompt response would be appreciated.,"@132443 Please be assured, our support team will reach out to you with an update on this soon. Appreciate your cooperation. ^HS"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",5,0.7737642526626587,1546044,"@AmazonHelp Done. Thanks, hopefully this can be resolved soon.",@478780 We've received your details. We'll get back to you at the earliest. ^SC
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,1,0.843284010887146,801606,"Why, @AmazonHelp is Prime now 2 days or more? Only a couple of items  I’ve ordered lately have come the next day.","@191901 Hello! Just to clarify, is your packages arriving after the date quoted at checkout? Keep us updated! ^LS"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,2,0.8196806907653809,2824718,@AmazonHelp get that you don't tell Prime customers you don't do next day delivery anymore all the ones with prime says Wednesday now,"@256157 Hey, since we are in a busy period, some orders might have extended delivery window. You can find more info here: https://t.co/tELLQ3prJ9 ^MA"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,3,0.8105380535125732,721743,@AmazonHelp this is literally like the fourth time a next day package has been delayed. Idk why i even pay for prime.,"@292777 I'm sorry for the delays! Under the tracking info of these orders, who's the carrier: https://t.co/Y5jpI9gRhE? ^WT"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,4,0.8094423413276672,1972809,@AmazonHelp hi is Amazon Prime not next day anymore?,"@386456 Hi Sam, yes Prime still offers One day delivery. Since we are in a busy period some orders might have extended delivery window: https://t.co/r9VnM1jVnU. Is there any outstanding order you are having issues with?^MA"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,5,0.805610179901123,2139732,@AmazonHelp @115821 why is my one-day prime delivery on day two now?,@629281 Oh no! Sorry to hear about this Armando! Could you please let us know what the promised delivery date of the order was? ^JD
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",1,0.7628756761550903,2545331,@AmazonHelp didn't receive cashback of Rs1500 for @132995 5 purchase on amazon.despite providing my bank statement got no reply.order id-405-4850874-0410733 #FakePromotions #BuycottAmazonIndia,@723478 Apologies for the inconvenience. Please contact us here: https://t.co/vlvfJr4nN9. We will assist you accordingly. ^JS
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",2,0.7622634768486023,2465371,@AmazonHelp : I was guaranteed cashback of Rs 500 when I bought from Amazon. Till now I haven't received cash back. pathetic service,@293938 Apologies for the trouble with cash back. Could you please help us with the offer page link/name. We'd like to check it. ^HD
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",3,0.7528220415115356,348959,@AmazonHelp @115850 15% Cashback not received on Order No.406-5005773-5795543. Instead got less refund on return of this order. https://t.co/fufYpjIO49,@199062 I'm sorry about this. I'd like to look into the issue and set things right. Kindly provide your details 1/3 ^SH
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",4,0.749468982219696,470877,@AmazonHelp Thanks! But I am concerned abt AmazonPay cashback. 25% cashback in AmazonPay wallet with max limit ₹100. I'm talking abt thins,@191146 Could you please help us with the order date and we will assist you accordingly? ^VH
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",5,0.7404236793518066,347927,"1/2
@AmazonHelp 
I have orderd a product of 16000 rupees through amazon pay. The cashback should be added within 5 day as ur t&amp;c but ur...",@198855 Could you please tell us which cashback you are referring to? ^AG
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,1,0.6417162418365479,80728,"@115821 I love you, but... here's an idea- how about using unlabeled, or holiday packaging for orders during the holidays so our kids don't see what they are getting every time an Amazon box is delivered?! We are going to stores now so we don't spoil our son's Christmas.","@133907 Hi, some items dispatch without an Amazon box &amp; the details would be listed on the product page. You should be able to mark it as a gift to have it dispatched in an Amazon box. Was this info not visible on the product page when you placed your order? ^TS"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,2,0.6410498023033142,2618173,Thanks @AmazonHelp for sending this CHRISTMAS gift that now my son has seen ! Raging!!!!! Who sends this like that with no packaging around it !? https://t.co/RAIxy29mFc,@389274 Oh no! I'm sorry for the lack of packaging. We are always looking to improve. Please provide feedback here: https://t.co/YroK3tfLuW. ^AL
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,3,0.6060176491737366,1996337,Well done Amazon. Thanks for spoiling another one of our son's Christmas presents. The last two orders for him have come unpackaged and with the parcel label stuck directly to the box!!!! To top it off this one he accepted from the courier. https://t.co/w07rPA1JPM,"@590303 Hello, I am sorry that this has occurred. On certain orders placed you will have the option to get the item delivered in the original packaging. You can however, choose to have it delivered in an Amazon box. Take a look here: https://t.co/RM7bRxpLUf ^CR"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,4,0.6035165786743164,2426027,@AmazonHelp Proof that the toy wasn’t the only fun thing delivered 😊,@359143 How adorable! 😄 Let us know the little guy's favorite toys so we can send a gift by following this link: https://t.co/JyYIlGlebq ^VF
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,5,0.5725429654121399,1614508,"Ordered xmas present for kids from @115830 and it arrived with no packaging,just the address sticker on front so now they know what it is😤","@495235 Hey Rachel, you can choose to have the order delivered in an Amazon box oon the product page: https://t.co/65ewbLsVjA ^RS"
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",1,0.6872261166572571,2111177,@116090 hey. Purchased a product from your site. Arrived today. However it does not work.  How can I get in contact with the person/s who sell it? Or can you contact them for me?,"@622722 I'm so sorry the product doesn't work! You can reach out to the seller for help, here: https://t.co/jasScNioj2 ^WJ"
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",2,0.6556170582771301,183120,"@115850 We need to contact for advertising,,help us __email__",@167116 Please reach us from here: https://t.co/rS49hgaADF we'll look into this and assist you. (1/2) ^SV
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",3,0.6509416103363037,21505,@118919 @115850 @120697 Send my product saurabh nayak lalitpur,@694406 Kindly let us know more about your so that we can assist you accordingly. ^SH
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",4,0.6252859234809875,698810,@119625 Please make it available for US customers!,@340563 The content available on prime video is Geo-specific. Sorry about the inconvenience. ^NK
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",5,0.6134974360466003,1388409,@115850 how do I contact to sell in amazon.in if pls call me 7019797816,@443018 Kindly reach out to our seller support team here: https://t.co/hITbmQzz2y for further assistance. ^RB
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",1,0.7109532356262207,1562882,@AmazonHelp They msgd me that I've been refunded.and they have given me again refund reference no.I've attached my account statement of sept &amp; Oct. https://t.co/BWsglayXrC,@482675 Could you please confirm if you have received a correspondence from our end? ^AM
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",2,0.7034895420074463,47944,@AmazonHelp Contacted my bank and they were unable to track the refund using the refund reference code given by Amazon.,@126321 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",3,0.7002893090248108,2673424,"@AmazonHelp Hi, pls can you check my refund is going to my Amazon account and not my bank account? Order # 206-0612927-6513114",@752641 We don't have access to account details on Twitter but please call so we can look into this together: https://t.co/JzP7hlA23B ^TG
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",4,0.6974420547485352,911940,"@AmazonHelp 
Authorization code 7433274__credit_card__ i havent got my refund already this is 7th day plz refund asap",@336581 Hi. We can't view account or order details via Twitter. Which Amazon site was this refund from? ^DO
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",5,0.6949719190597534,725220,@AmazonHelp As i confirmed with my bank.. They are denying saying no refund is been issued from amazon.. So please release a new refund amount,"@293715 Kindly use the reference refund number and file a charge back dispute for refund. Please note, refund is generated. ^RW"
194,other_unclear,@AmazonHelp Done already,1,0.9867763519287109,2284165,@AmazonHelp Already done,"@663788 In this case, I would request you to share your details here: https://t.co/cllwXc2HeK and we'll reach out to you at the earliest. ^OS"
194,other_unclear,@AmazonHelp Done already,2,0.9867763519287109,932296,@AmazonHelp Already done,"@339027 Great, thanks! Please let us know if you've any other issues. ^TS"
194,other_unclear,@AmazonHelp Done already,3,0.9867763519287109,183611,@AmazonHelp Already done,@127178 We've received your details and we'll send you an update soon. Appreciate your patience. ^MS
194,other_unclear,@AmazonHelp Done already,4,0.9859537482261658,1312559,@AmazonHelp Done already..,"@426695 No worries, I'd like to sort this up for you. Please fill in your details here: https://t.co/GIJyeYqKE0 ^JC"
194,other_unclear,@AmazonHelp Done already,5,0.9788761138916016,1028961,@AmazonHelp Done,@363467 Thank you for sharing your details. We will work on it and get back to you with an update. ^SB
