example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",3,0.8329910039901733,1263982,@AmazonHelp Filled the form yesterday. Got promised response within 12 hours. Nothing so far!,@415999 Please be assured we're working on it and will get back to you at the earliest. ^PB
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",4,0.8245332837104797,1917130,"@AmazonHelp Form filled, still no response from @115850 @AmazonHelp Pathetic service continues.",@571012 We have sent a correspondence to your registered email id. Request you to check and reply back for further assistance. ^SB
181,delivery_delay,"@AmazonHelp form filled no reply yet
such an unstrustworthy service by amazon 3 days delayed from expected delivery date",5,0.8225207328796387,923764,@AmazonHelp Have already filled this form 2 days back? Why is it so difficult to reach out through your customer care?,@339221 Sorry about the hassle. Kindly share your details once again from the link provided and we'll connect with you. ^SA
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",1,0.8638500571250916,80624,"@AmazonHelp Yes, it is that email in which you said “I’ve extended your extended” but not addressed any of the actual issues. Do you really think that you answered my question of whether or not I will be expected to pay for the items by saying “extended your extended”?","@133889 Because we do not have access to your Amazon account on Twitter, we cannot check into the e-mail to verify what the message was intending to say. Please reply to the e-mail you had received if you need clarification. ^MJ"
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",2,0.7783317565917969,80622,".@AmazonHelp You say you ""extended my extended"". I don't know what that means or how it helps me. Do I have to return the items that I did not get? Will my packages still get carried by AMZL? All I have is hassle and all you did was send me a nonsense sentence and that you care.","@133889 Hello, I am sorry to see that you have been having these issues. Without going into personal account info can you tell us more about this please? ^HS"
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",3,0.7334983348846436,773505,@AmazonHelp Sent along the conversation where the rep stated the extension. And credit. To which neither have been resolved. Expected better,@304771 I'd like to have a member of our team investigate this for you. Please send your details here: https://t.co/pm5YbpPpA3 ^GM
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",4,0.6834637522697449,1604084,@AmazonHelp Who can I contact concerning a return that I’ve been charged for because the items I mailed back were not received yet?,@492217 Hi. You can get in touch with us via this link: https://t.co/hApLpMlfHN We'll be happy to help. ^DC
182,return_refund,"@AmazonHelp Please start with what I entered at https://t.co/vGP02JEJpy this morning, per your request last night. ""I've extended your extended"" was your response to that, without addressing whether or not I would be charged for not returning the items that I did not receive, etc.",5,0.6634603142738342,855976,@AmazonHelp I've received an email about my refund saying it was an additional item and I won't be refunded. However I did pay for it?,"@323272 I'm sorry about the trouble! So we can look at the order, please reach us by phone here: https://t.co/JzP7hlA23B ^DD"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",1,0.8378403186798096,1028164,@AmazonHelp I can't log into the Amazon account that it's linked with I no longer have access to the email address and so can't verify it. But both accounts are householded together and mine. Can I merge them?,@363312 We'd like to look into this with you. Please reach out to us so we can find your account info: https://t.co/CpkiBZSkle ^AM
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",2,0.7918879389762878,1367509,@AmazonHelp is there any way I can delete a whole account? I would like to use that email with another account. Help! Thanks.,"@400805 Hello! We'd love to help, just contact us in real time! You can reach us via phone or chat here: https://t.co/JzP7hlA23B ^AJ"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",3,0.7886033058166504,1644693,@AmazonHelp I need to change my email address on my account as I've lost access to old email address &amp; forgot password? Help me please 😖,"@502600 Are you currently able to log-in to your account? If so, you'll find the info you need using this link: https://t.co/GYZHcX7ZR2 ^SY"
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",4,0.7756503224372864,611077,@AmazonHelp Sure. Any help would be welcome. Although I had to create a new account using a different email. I can't even begin to imagine where to go on the Amazon site to sort this out. Its pretty confusing.,@265291 Let us know if we can help with anything else. ^ES
183,account_access,"@115821 Is there a way to combine an old Amazon account and a current account, if I no longer have access to the old email? Thanks.",5,0.7540194988250732,1243328,"@AmazonHelp Spoke to two people. Still no one can help me, because they say I have to have access to new email",@411681 What information was provided on the phone call with us? ^TR
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,1,0.6690599918365479,1037597,@AmazonHelp where can I submit feedback for iOS app? I thought there used to be an email address listed in the app but I don’t see it now.,@348448 We'd love to help! Is this for the Kindle Reading app or for the Shopping app? ^ST
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,2,0.6234819889068604,550582,@115821 I have your app on my phone so I can order things easily. Not so you can send me daily advertisements. Cut it out.,"@248258 Just to confirm, are you referring to notifications from the app? If so, you can adjust them by opening up the Menu in your app and selecting Settings. If you're referring to different Ads, can you tell us more? ^LI"
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,3,0.6181168556213379,694389,"@115821 please don’t email me with offers that don’t apply to me. And why won’t you offer me $10 to use your app, I guess the thousands of $$ I have spent are not good enough. Amazon sucks",@272470 You can unsubscribe to marketing e-mails following these steps: https://t.co/zGWelHDlZv  ^AF
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,4,0.5814968347549438,956302,"@115821 If you could implement a proper working search field in your iOS app, that'd be great.","@329322 We'd like to assist! Can you tell us about any issues you're seeing, and which version of iOS you're currently using? ^JR"
184,technical_product_issue,Hi @116935 if you accept user suggestions for your iOS app where would I send them?,5,0.5791951417922974,868081,"@115850....Now two question comes to my mind to use this app or not to use, to call at your customer desk or not to call, i placed 3 order","@326110 Sorry for the experience you had, Pritam.  Once the orders are returned, we cannot reinstate. I'll forward your 1/2 ^NK"
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,1,0.7936081290245056,1192893,"@AmazonHelp ありがとうございます。
発送元が中国だったのでもう少し待ちます。",@400290 かしこまりました。お待ちいただいても届かない場合は、出品者へのお問い合わせをご検討ください。ご連絡いただいても回答がないなど問題が解決しない場合はお知らせください。ET
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,2,0.7548155784606934,2881252,"@AmazonHelp ありがとうございます。
私の自宅には届いてませんが発送完了となっていましたので、
先程配達会社に連絡させて頂きました。",@799494 さようでございましたか。ご迷惑をおかけしており誠に申し訳ございません。配送業者にご確認いただいても荷物の所在がわからない場合、必要に応じご対応をさせていただきますので、先にお送りしたリンクよりご連絡くださませ。HM
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,3,0.7463829517364502,1199465,@AmazonHelp ご丁寧にどうもありがとうございます！SMSでしたので、まず海外発信であることを確認してからリンクを踏まないように国内の番号も確認してメールを破棄しました。なので被害はありません。,@401819 お客様に被害が及ばなかったとのことで、何よりです。今後も万が一ご不安なことがございましたら、ご遠慮なくお知らせください。 YM
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,4,0.7386627793312073,1151664,Amazonで「在庫あり、2日以内に発送」と書いてあって注文した商品が10日たっても届かないので追跡してみたら、なぜか発注の一ヶ月前から中国やブラジルを経てぐるぐるしている事になってるんだけどもう諦めた方が良いのかな。数百円の商品ではあるけど金払ったんだけどな……,@374926 ご迷惑をおかけしております。出品者にはすでにご連絡済みでしたでしょうか。ご連絡前の場合は出品者に直接お問い合わせいただき、問題が解決しない場合はマーケットプレイスの申請条件をご確認のうえお手続きください。https://t.co/rdgzGkWtKQ　MH
185,tracking_delivery_status,@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,5,0.7369198799133301,1379115,"@AmazonHelp 確認してみます。
いつも迅速な対応・発送で助かっております。これからも利用を続けたいと思います。ありがとうございました。",@441075 こちらこそ、いつも当サイトをご利用いただき誠にありがとうございます。当サイトご利用に際しお困りなことやご不便を感じることがあれば、いつでもご遠慮なくお声がけいただければと存じます m(_ _)m　HM
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",1,0.8640251755714417,2525458,@AmazonHelp I have contacted to the seller,"@719123 Alright, Mihir. I'd like you to wait for the seller's response, please keep us posted. ^JC"
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",2,0.8606870174407959,1748621,@AmazonHelp From a seller,"@527074 Have you had the chance to contact the seller about this? If not, this help page shows you how: https://t.co/UvKNLMfwEB ^GL"
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",3,0.8577762842178345,222769,@AmazonHelp For the same seller,@169212 Our buyback partners provide the exchange value for your used product and hence is dynamic. ^PS
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",4,0.853623628616333,1762364,@AmazonHelp A seller,@530269 Understood! Have you reached out to the seller for available options? You can do so here: https://t.co/fOc9r9TqBi ^VB
186,seller_marketplace,"@AmazonHelp Ok
But we trust on you
Not on seller",5,0.853623628616333,1239547,@AmazonHelp A seller,@410745 Have you had a chance to look into our A-to-z Guarantee: https://t.co/NnhlWHjKZw? ^DO
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,1,0.8396440744400024,1339582,@115830 can you give me advice on how to contact yourselves about an order other than directing me to email the seller. Having no luck,"@432458 Sorry for the trouble, Kirsten! Without providing any personal/account info, can you tell us more about your issue? ^BG"
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,2,0.8193762302398682,2954441,"@115830  How do I contact Amazon about an order. All options send me to the seller, don’t need to talk to them?",@158069 I'm sorry for the troubles. You can reach out to us via phone or chat here: https://t.co/JzP7hlA23B. ^AL
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,3,0.7931586503982544,234809,"@115850 need some assistance regarding my order no email I'd avalbl , how can I contact you amazon?",@171911 Please get in touch with our support team here: https://t.co/vlvfJr4nN9 they will be glad to help you further. ^GU
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,4,0.7802138924598694,724615,"@115850 hello, help me to contact seller regarding order #405-5271888-3954769","@197718 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA"
187,seller_marketplace,@115830 Hiya! I'm trying to contact a seller for an order I placed but there's no option to on my account/orders. Please help!,5,0.7733765840530396,74678,@115830 I am trying to email you through your site but the option is not coming up? I have a problem with an order I have placed and have also had email from seller.  Pls advise?,"@132721 Hi, Angela! You can get in touch with us by going here: https://t.co/JzP7hlA23B ^RB"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",1,0.824418306350708,2103628,@AmazonHelp No have written to you earlier from the contact us section of the app,"@621103 Could you confirm if you've received any email correspondence from our team? If yes, please reply to that email. 1/2 ^OS"
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",2,0.8150869011878967,735301,"@AmazonHelp Wait... you guys have it. Just that the first run of the app, asked me to enter my email/password. Found the easier way the second time.",@295899 We have still shared your feedback internally to explore easier options. Thank you. ^HK
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",3,0.8061027526855469,707876,@AmazonHelp I have already written to amazon India support,@289227 Sorry to know about the delay. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach and assist you. ^SV
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",4,0.8047007322311401,2667327,@AmazonHelp I’ve already done that but thanks to your poor services and policies in india. My issue doesn’t seem to get resolved anytime soon. @115850. Customer service sucks.,@751419 I'm sorry about the hassle regarding return. Please drop in your details here: https://t.co/GIJyeYqKE0. We’ll sort this for you. ^SB
188,account_access,"@AmazonHelp Done. Look forward to having this resolved at the earliest. Although please note that my concern is with Amazon US, not India. Also, I used my number to sign in through the app so I do not have any email associated with my amazon account.",5,0.7922669053077698,243191,@AmazonHelp since yesterday m writing on  app... but till now no response .... pathetic customer support,@173747 https://t.co/beaaDm0muc and I'll look into it right away. 2/2^EM
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,1,0.843284010887146,801606,"Why, @AmazonHelp is Prime now 2 days or more? Only a couple of items  I’ve ordered lately have come the next day.","@191901 Hello! Just to clarify, is your packages arriving after the date quoted at checkout? Keep us updated! ^LS"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,2,0.8346644043922424,495981,@AmazonHelp been in all day waiting for the guaranteed delivery of my week old order. Prime? Waste of time more like.,"@233302 Sorry for the wait, Adrian! Packages are delivered through 8PM. Just to be sure, have we missed the delivery date in the confirmation e-mail? You can check that here:  https://t.co/vPE5afcqC3 ​PLease let us know. We'd like to help! ^SM"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,3,0.8320566415786743,898196,@AmazonHelp this is now the second item in a week that has failed to arrive on time or at all. Getting quite fed up with Prime.,@167307 I'm sorry for the wait! What order status and delivery date(s) are you currently seeing here: https://t.co/Y5jpI9gRhE? ^JR
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,4,0.8278430700302124,2786350,@AmazonHelp What’s the point of prime next day when you get an email at the end of the day saying it’s not coming and to wait another day or 2.Up to 3 days in total for delivery when I pay for a service. Not good customer services,"@777918 Hi there, I'm sorry for any inconvenience! Have we missed the delivery date that was provided in the confirmation e-mail? You can take a look at that here: https://t.co/RYz6u1mtfH &lt;https://t.co/uKcxpqbquY&gt;​Please let us know. We'd like to help! ^SM"
189,prime_membership_benefit,@AmazonHelp What about it being after the 2 day prime window like so many of my other orders?,5,0.8262073993682861,2784463,@AmazonHelp What’s the point of prime next day when you get an email at the end of the day saying it’s not coming and to wait another day or 2. Up to 3 days in total for delivery when I pay for a service of next day. Not good customer services,"@621849 Terribly sorry for the delay, Glenn! We strive to get your orders to you in the time frame we promise, although unforeseen circumstances could cause delays. Have you noticed a trend in your orders arriving late? ^JZ"
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",1,0.8688880205154419,2226571,"@AmazonHelp
Cashback of 15% not received on my SBI card during Great India sale on month of August 2017.Please provide cashback asap.
In future sale try to implement instant discount 10% or 15% as flipkart or snapdeal.
Don't use cashback it is very delay not satisfied.","@307769 That's unusual. Please reach out to our support team here:https://t.co/vlvfJr4nN9 and we'll get this sorted for you. Also, please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^PB"
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",2,0.811923623085022,436950,@AmazonHelp in great india sale amazon pay cashback of 10%,"@218764 Thanks for the revert, Kunal. Could you let us know what went wrong so that we can assist you? ^NK"
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",3,0.7985297441482544,416717,@115850 I have not received cashback for my order date 08-10-2017 during Amazon great indian sale I have paid entirely from Amazon pay,@214413 I'm sorry about the pending cashback. Kindly reach out to our team here: https://t.co/vlvfJr4nN9 and we'll sort this out. ^GK
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",4,0.7815679311752319,2416801,".@115850
.@AmazonHelp
Amazon is cheating in the name of cashback when you add money to Amazon pay during offer time as Great Indian Sale. https://t.co/aQ8ZpKpQgp",@446599 Sorry for any inconvenience you've faced. Please contact us here: https://t.co/vlvfJr4nN9 so we can assist you accordingly. ^PJ
190,payment_unexpected_charge,"@115850 @AmazonHelp 
As per Great India Sale on 9th August to 12th August 2017, i should get 15% cashback of ₹750.60 for order value ₹5004 .I made payment using SBI Credit card through Amazon mobile app.But i had received only 10% cashback of ₹500.40 on 11th Nov 2017.",5,0.779026985168457,1058862,"@AmazonHelp  
15% Cashback of Great Indian Sale is still not credited in my Amazon pay a/c.","@170313 Sorry to know that, have you checked about this with our support team? You can do so here: https://t.co/HQhpS2qeEd ^MS"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,1,0.6765722036361694,2305772,@AmazonHelp ordered my nephew a toy but the box is empty? :/ https://t.co/ulxF5aBpc7,"@267481 I'm sorry we've let you down, Shelby! A member of our packaging team would like to review this in further detail here: https://t.co/AVd4aosvte ^FD"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,2,0.6417162418365479,80728,"@115821 I love you, but... here's an idea- how about using unlabeled, or holiday packaging for orders during the holidays so our kids don't see what they are getting every time an Amazon box is delivered?! We are going to stores now so we don't spoil our son's Christmas.","@133907 Hi, some items dispatch without an Amazon box &amp; the details would be listed on the product page. You should be able to mark it as a gift to have it dispatched in an Amazon box. Was this info not visible on the product page when you placed your order? ^TS"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,3,0.6410497426986694,2618173,Thanks @AmazonHelp for sending this CHRISTMAS gift that now my son has seen ! Raging!!!!! Who sends this like that with no packaging around it !? https://t.co/RAIxy29mFc,@389274 Oh no! I'm sorry for the lack of packaging. We are always looking to improve. Please provide feedback here: https://t.co/YroK3tfLuW. ^AL
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,4,0.6358196139335632,147368,@AmazonHelp great packaging on a child's Christmas present! Saving money on boxes Now?? https://t.co/QyD2TObLSQ,"@149482 Hi Debbie, some items will ship without additional Amazon packaging, as mentioned on the Product Detail Page. You can select ""Ship in Amazon Box"" on the ""Delivery Options"" page at checkout. You can find more information here: https://t.co/LMlf2G8dSk ^PJ"
191,damaged_defective_wrong_item,@AmazonHelp This is what you get on the app not he best way to ship a kids toy would be best to ship it in a box as a standard to avoid ruining suprises https://t.co/fh2mrLu0F3,5,0.6349345445632935,2972821,Hey @AmazonHelp tell your fulfillment centers to ship toys in boxes and stop ruining Christmas 😡 https://t.co/oWmvohk51k,@819923 Hey Andrea! I'm really sorry for the frustration. We'd love to help! It looks like this product had frustration-free packaging. You can learn more about it and how to get a normal box with these types of products here: https://t.co/JbnBuTRdYQ ^AJ
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",1,0.7587060332298279,1387313,"@115821 dear sir
I interested business with you and sell my product
Can you please me",@442799 Please connect with our seller support team here: https://t.co/hITbmQzz2y and the'll be happy to help you. ^AR
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",2,0.713270366191864,837503,@115830 4/4 Can you help?  We just want to help consumers buy our products on your site,"@271097 When you got in touch, what advice did we offer? ^BM"
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",3,0.6910359859466553,694350,"@115850 Hi, I want to sale such products on #amazon @AmazonHelp pls contact at __email__ https://t.co/yeObsGxus6",@285579 Please connect with our seller support team here : https://t.co/bclMA1Aywg and they'll assist you on this. ^AS
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",4,0.6872259974479675,2111177,@116090 hey. Purchased a product from your site. Arrived today. However it does not work.  How can I get in contact with the person/s who sell it? Or can you contact them for me?,"@622722 I'm so sorry the product doesn't work! You can reach out to the seller for help, here: https://t.co/jasScNioj2 ^WJ"
192,seller_marketplace,"@115850 hi there, need to discuss about selling our products through your site so plz let me know mail I’d &amp; phone number so that I can speak. No tool free number plz",5,0.6596385836601257,385374,"@115850 Dear Amazon, if u r not able 2 deliver products bought on time then y u advertise about urself that u r a gd 1 Very bad experience",@207242 I'm sorry about the delay in the delivery. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^MA
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",1,0.7306293249130249,277870,@115850 @AmazonHelp I have talked to customer service executive they are now denying to refund me in bank account but I was told I will be refunded in bank acc.,@182361 I'm sorry for the trouble you are facing. Please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon.^SI
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",2,0.7176754474639893,1668308,@AmazonHelp I have checked with the bank. I have called them numerous times and they said no refund,@508078 Try looking to make sure that the card your payment was on is current and active on your account. Let us know! ^EM
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",3,0.7109532356262207,1562882,@AmazonHelp They msgd me that I've been refunded.and they have given me again refund reference no.I've attached my account statement of sept &amp; Oct. https://t.co/BWsglayXrC,@482675 Could you please confirm if you have received a correspondence from our end? ^AM
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",4,0.7105566263198853,140905,"@AmazonHelp Still Havnt gt my refund The bank are asking fr settlement copy fr the same. customer care cannot be reached as they say no orders match @115850 @115821 take an apporiate action
cheats u are","@146916 I understand your concern regarding the refund, Yash. Kindly write back to the email you have received here: https://t.co/DTSNmGldJf and we'll get it checked for you. ^SY"
193,return_refund,"Since 7th Sept 2017 I have not received refund from RBL Bk  Rs.6998/- Which is denied online debit card Amazon payment. But Amazon refunded  same to RBL Bk but till date RBL bk not refund to my account. Several times I have sent emails, spoken with custcare  officers",5,0.7095481753349304,1589427,@AmazonHelp No the refund to my debit card failed so I was asked to provide bank informaiton for a bank transfer refund.,@488741 Thank you for clarifying. Have you had a chance to reach us for next steps here: https://t.co/JzP7hlA23B? ^DW
194,other_unclear,@AmazonHelp Done already,1,1.0,2536455,@AmazonHelp Done already,"@721558 If you've shared the details, you must have received a correspondence from our team. You can check the same here: https://t.co/ubzNHWZvL2 ^SG"
194,other_unclear,@AmazonHelp Done already,2,1.0,2942061,@AmazonHelp Done already,@308850 Appreciate your time and patience. ^MN
194,other_unclear,@AmazonHelp Done already,3,1.0,1568824,@AmazonHelp Done already,@483999 We have received your details. We will work on it and get back to you at the earliest. ^SB
194,other_unclear,@AmazonHelp Done already,4,0.9891363382339478,1826070,@AmazonHelp done already.,@548118 Thanks for confirming that the details have been shared. We'll check and revert accordingly. ^AB
194,other_unclear,@AmazonHelp Done already,5,0.9867764115333557,2284165,@AmazonHelp Already done,"@663788 In this case, I would request you to share your details here: https://t.co/cllwXc2HeK and we'll reach out to you at the earliest. ^OS"
195,other_unclear,"@AmazonHelp Still not working, any help?",1,0.9841311573982239,2906562,@AmazonHelp Still not working. Any ideas?,@419933 Do you have a strong Wi-fi connection? You can view troubleshooting steps here: https://t.co/OEYFNYhDsO. Are you receiving any additional error messages? ^KP
195,other_unclear,"@AmazonHelp Still not working, any help?",2,0.9734936952590942,2298800,@AmazonHelp Still doesn’t work,"@667273 Sorry to hear about the issues downloading books whilst your deployed. It may be something to do with your current location, can you contact us here: https://t.co/hApLpMlfHN so we can take a look? ^MI"
195,other_unclear,"@AmazonHelp Still not working, any help?",3,0.9633407592773438,975689,@AmazonHelp Not working !!,@351387 That's strange. Could you let us know the error you see while clicking on the link provided earlier? ^VM
195,other_unclear,"@AmazonHelp Still not working, any help?",4,0.958319365978241,231710,@AmazonHelp Not working....,"@171189 My apologies, Ravi. You may unsubscribe from the marketing list by clicking on https://t.co/4meLxAbh3j ^KS"
195,other_unclear,"@AmazonHelp Still not working, any help?",5,0.9557454586029053,2337597,@AmazonHelp Not working,@676306 Please reach us here: https://t.co/hApLpMlfHN and we'd be more than happy to troubleshoot in real-time with you. ^EZ
196,seller_marketplace,@AmazonHelp 3rd party seller,1,0.9980527758598328,1798399,@AmazonHelp third party seller,"@540371 Have you tried reaching out to the seller? If not, click here to do so: https://t.co/V9FAhWhjVj ^JA"
196,seller_marketplace,@AmazonHelp 3rd party seller,2,0.9980527758598328,2679458,@AmazonHelp Third party seller,@203955 Thanks for confirming. How recently was the order placed? ^DC
196,seller_marketplace,@AmazonHelp 3rd party seller,3,0.9800733327865601,2335503,@AmazonHelp Third party sellers,"@355074 When this happens, we ask you to contact the third-party seller to give them a chance to assist: https://t.co/OywlVm1oF7 (1/2)"
196,seller_marketplace,@AmazonHelp 3rd party seller,4,0.9781931638717651,2976512,@AmazonHelp 3rd party seller...,"@820894 Hey there! Have you reached out to the third-party seller in regard to this occurrence: https://t.co/Sc21w3w6cC? If so, what options or insight did they provide? We'd like to know. ^GM"
196,seller_marketplace,@AmazonHelp 3rd party seller,5,0.9579408764839172,977266,@AmazonHelp Third party seller I think,@351782 Have you been in touch with the seller?^CD
